7.699950027465820312e+01,-9.649999737739562988e-01,2.324499964714050293e+00
7.673999786376953125e+01,-1.745000004768371582e+00,2.318000078201293945e+00
7.988500213623046875e+01,-9.649999737739562988e-01,4.589999914169311523e-01
7.816000366210937500e+01,-6.549999713897705078e-01,8.500000089406967163e-02
7.903900146484375000e+01,-4.390999794006347656e+00,8.399999886751174927e-02
7.952200317382812500e+01,-4.668000221252441406e+00,8.299999684095382690e-02
7.942199707031250000e+01,-1.164000034332275391e+00,8.299999684095382690e-02
7.495200347900390625e+01,-2.134399986267089844e+01,2.844000101089477539e+00
7.438500213623046875e+01,-2.143600082397460938e+01,2.826999902725219727e+00
7.473500061035156250e+01,-1.851700019836425781e+01,2.812999963760375977e+00
7.488500213623046875e+01,-1.841200065612792969e+01,2.328000068664550781e+00
7.348300170898437500e+01,-1.941900062561035156e+01,2.296999931335449219e+00
7.148500061035156250e+01,-1.973399925231933594e+01,2.246000051498413086e+00
7.242800140380859375e+01,-1.694400024414062500e+01,1.338999986648559570e+00
-7.532700347900390625e+01,-1.404100036621093750e+01,4.480000138282775879e-01
-6.950700378417968750e+01,-1.321899986267089844e+01,9.700000286102294922e-02
-7.251599884033203125e+01,-1.243200016021728516e+01,-3.740000128746032715e-01
-7.199199676513671875e+01,-1.106499958038330078e+01,-1.322000026702880859e+00
-7.374400329589843750e+01,-1.033699989318847656e+01,-1.736999988555908203e+00
-7.465399932861328125e+01,-1.022599983215332031e+01,-1.759999990463256836e+00
-6.960399627685546875e+01,-9.699999809265136719e+00,-2.045000076293945312e+00
-7.591300201416015625e+01,9.067000389099121094e+00,4.480000138282775879e-01
-7.850199890136718750e+01,5.171000003814697266e+00,-2.313999891281127930e+00
-6.995400238037109375e+01,1.832500076293945312e+01,9.380000233650207520e-01
-6.780200195312500000e+01,1.833200073242187500e+01,9.169999957084655762e-01
-6.930799865722656250e+01,-1.359799957275390625e+01,4.289999902248382568e-01
-7.448000335693359375e+01,1.808900070190429688e+01,4.480000138282775879e-01
-4.598500061035156250e+01,6.118199920654296875e+01,4.480000138282775879e-01
-4.609000015258789062e+01,6.125299835205078125e+01,8.799999952316284180e-02
-2.411400032043457031e+01,7.251399993896484375e+01,2.792999982833862305e+00
-2.140299987792968750e+01,7.141300201416015625e+01,2.730000019073486328e+00
-2.240500068664550781e+01,7.031700134277343750e+01,2.704999923706054688e+00
-2.206849956512451172e+01,7.002099990844726562e+01,2.692000031471252441e+00
-2.338899993896484375e+01,6.715299987792968750e+01,2.614000082015991211e+00
-2.281200027465820312e+01,7.038600158691406250e+01,2.242000102996826172e+00
-2.157750034332275391e+01,6.954249954223632812e+01,2.209500074386596680e+00
-2.301200008392333984e+01,6.914400100708007812e+01,2.211000084877014160e+00
-2.170899963378906250e+01,6.844100189208984375e+01,2.181999921798706055e+00
-2.305599975585937500e+01,6.837300109863281250e+01,1.851999998092651367e+00
-2.320100021362304688e+01,6.809500122070312500e+01,1.847000002861022949e+00
-2.192499923706054688e+01,7.344000244140625000e+01,1.373999953269958496e+00
-2.142149925231933594e+01,7.013750076293945312e+01,1.323000013828277588e+00
-2.420199966430664062e+01,6.732099914550781250e+01,1.296000003814697266e+00
-2.335200023651123047e+01,6.761349868774414062e+01,1.296000003814697266e+00
-2.202899932861328125e+01,6.754199981689453125e+01,1.287999987602233887e+00
-2.243949985504150391e+01,6.701000213623046875e+01,1.282999992370605469e+00
-2.139299964904785156e+01,6.957599639892578125e+01,9.430000185966491699e-01
-2.417000007629394531e+01,6.783699798583984375e+01,9.350000023841857910e-01
-2.343099975585937500e+01,6.709500122070312500e+01,9.250000119209289551e-01
-2.240999984741210938e+01,6.651200103759765625e+01,9.160000085830688477e-01
-2.133499908447265625e+01,7.039900207519531250e+01,4.390000104904174805e-01
-1.947149944305419922e+01,7.293450164794921875e+01,-3.889999985694885254e-01
-1.898899968465169152e+01,7.312066650390625000e+01,-3.896666566530863629e-01
7.578649902343750000e+01,-1.789500045776367188e+01,2.842000007629394531e+00
-1.288000011444091797e+01,7.029699707031250000e+01,2.625999927520751953e+00
-1.189900016784667969e+01,7.111699676513671875e+01,2.190000057220458984e+00
-1.248459987640380930e+01,7.059480133056641193e+01,2.451200008392333984e+00
-1.306000041961669922e+01,7.054499816894531250e+01,2.180000066757202148e+00
-1.195066642761230469e+01,7.055766550699870265e+01,2.326666673024495591e+00
-3.459999859333038330e-01,7.227999877929687500e+01,1.855000019073486328e+00
-1.287600040435791016e+01,7.110299682617187500e+01,1.853999972343444824e+00
-1.254500007629394531e+01,7.118299865722656250e+01,1.854499995708465576e+00
-1.305399990081787109e+01,7.363700103759765625e+01,1.345000028610229492e+00
-7.999999821186065674e-02,7.232700347900390625e+01,1.307999968528747559e+00
-1.032299995422363281e+01,6.962200164794921875e+01,1.277999997138977051e+00
-1.311299991607666016e+01,7.422100067138671875e+01,4.440000057220458984e-01
-2.861999988555908203e+00,7.486399841308593750e+01,4.429999887943267822e-01
-1.143750000000000000e+01,7.124549865722656250e+01,4.339999854564666748e-01
-1.056566651662190814e+01,7.052300008138020360e+01,4.316666722297668457e-01
-1.130599975585937500e+01,7.112000274658203125e+01,2.644000053405761719e+00
-1.010700035095214844e+01,6.995899963378906250e+01,4.300000071525573730e-01
-1.700000047683715820e+00,7.052100372314453125e+01,4.289999902248382568e-01
-1.000599956512451172e+01,7.058499908447265625e+01,9.600000083446502686e-02
-2.095000028610229492e+00,7.150399780273437500e+01,9.600000083446502686e-02
-3.296000003814697266e+00,7.464499664306640625e+01,-3.829999864101409912e-01
-1.853000044822692871e+00,7.067099761962890625e+01,-7.850000262260437012e-01
-9.630000114440917969e+00,7.028350067138671875e+01,-7.884999811649322510e-01
-1.998499989509582520e+00,7.106650161743164062e+01,-5.735000073909759521e-01
-1.002349996566772461e+01,7.067850112915039062e+01,-7.950000166893005371e-01
-2.723999977111816406e+00,7.313999938964843750e+01,-8.199999928474426270e-01
-3.239000082015991211e+00,7.439900207519531250e+01,-8.379999995231628418e-01
-9.133000373840332031e+00,7.445500183105468750e+01,-8.460000157356262207e-01
-1.192500019073486328e+01,7.789299774169921875e+01,-8.989999890327453613e-01
-1.217099952697753906e+01,7.786299896240234375e+01,-8.989999890327453613e-01
-1.912000000476837158e+00,7.117549896240234375e+01,-1.287999987602233887e+00
-2.519999980926513672e+00,7.258599853515625000e+01,-1.317999958992004395e+00
-9.541000366210937500e+00,7.641799926757812500e+01,-1.409999966621398926e+00
-1.159899997711181641e+01,7.791999816894531250e+01,-1.447000026702880859e+00
-1.197849988937377930e+01,7.794850158691406250e+01,-1.448499977588653564e+00
-1.261200046539306641e+01,7.798500061035156250e+01,-1.450999975204467773e+00
-1.290499973297119141e+01,7.823750305175781250e+01,-1.457499980926513672e+00
-1.280900001525878906e+01,7.397100067138671875e+01,9.000000357627868652e-02
-1.356299972534179688e+01,7.838999938964843750e+01,-1.463000059127807617e+00
-2.457999944686889648e+00,7.222599792480468750e+01,-1.679999947547912598e+00
-1.023799991607666016e+01,7.222000122070312500e+01,-1.697000026702880859e+00
-1.027900028228759766e+01,7.683000183105468750e+01,-1.817000031471252441e+00
-9.436999797821044922e+00,7.696750259399414062e+01,-1.817499995231628418e+00
-1.000266647338867188e+01,7.696766408284504735e+01,-1.554666678110758538e+00
-1.301800012588500977e+01,7.770349884033203125e+01,-1.850000023841857910e+00
-1.356500005722045898e+01,7.796199798583984375e+01,-1.858999967575073242e+00
1.050699996948242188e+01,7.016100311279296875e+01,2.608000040054321289e+00
1.178199958801269531e+01,6.901999664306640625e+01,2.576999902725219727e+00
7.868550109863281250e+01,-1.237800025939941406e+01,8.299999684095382690e-02
1.303800010681152344e+01,7.109400177001953125e+01,2.194999933242797852e+00
1.188399982452392578e+01,7.039800262451171875e+01,2.170000076293945312e+00
1.150399971008300781e+01,6.947799682617187500e+01,2.144000053405761719e+00
1.219600009918212891e+01,6.991000366210937500e+01,1.825000047683715820e+00
5.653333266576131555e-01,7.256700134277343750e+01,1.311333298683166504e+00
1.394000053405761719e+00,7.218199920654296875e+01,1.305999994277954102e+00
1.208399963378906250e+01,7.102100372314453125e+01,1.304000020027160645e+00
9.586999893188476562e+00,7.029699707031250000e+01,1.286999940872192383e+00
-1.972000002861022949e+00,7.110500335693359375e+01,-1.649999976158142090e+00
9.919499874114990234e+00,7.025999832153320312e+01,1.287000000476837158e+00
